Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
19-Dec-2020,4917,2331.352084,3.793455729,6.246404171,0.568033457,NaN,NaN,81164781,4039078,NaN,NaN,December
20-Dec-2020,6350,2313.802384,1.616387767,10.63618469,0.50690794,NaN,NaN,74115030,5464619,NaN,NaN,December
21-Dec-2020,8294,3351.77471,1.158174381,13.11463928,0.517954171,NaN,NaN,75983811,6834281,NaN,NaN,December
22-Dec-2020,5206,1898.026027,15.48680068,38.42839432,0.505002081,NaN,NaN,64705047,5255674,NaN,NaN,December
23-Dec-2020,11152,5165.099791,0.786579904,1.487980723,0.50384599,NaN,NaN,78758338,7641662,NaN,NaN,December
24-Dec-2020,6909,3621.13281,0.618606763,1.880553007,0.500489473,NaN,NaN,81061879,5034025,NaN,NaN,December
25-Dec-2020,3142,932.6181697,1.096033684,9.656769753,0.502873421,NaN,NaN,84433034,1754903,NaN,NaN,December
26-Dec-2020,11229,6247.375344,2.510671897,10.34082317,0.512470722,NaN,NaN,75927800,9345366,NaN,NaN,December
27-Dec-2020,2576,1173.027731,14.29148424,39.97860718,0.505244315,NaN,NaN,58642369,2860440,NaN,NaN,December
28-Dec-2020,11076,4733.00018,1.057763858,3.93100214,0.533838689,NaN,NaN,70910698,9688580,NaN,NaN,December
29-Dec-2020,8433,4741.896718,1.197174265,2.685381889,0.538196087,NaN,430873,78118665,6376999,NaN,NaN,December
30-Dec-2020,7400,3966.91873,0.864913874,1.831413507,0.82589823,NaN,NaN,80885627,5102174,NaN,NaN,December
31-Dec-2020,5709,3086.525201,NaN,NaN,NaN,NaN,NaN,82383332,4016668,NaN,NaN,December
