Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
21-Nov-2020,10816,6700.379151,2.418158378,4.287568569,0.55639416,NaN,NaN,66673674,6373516,NaN,NaN,November
22-Nov-2020,7166,4597.642767,11.60234122,25.92776871,0.503588557,NaN,672618,71149770,5108688,NaN,NaN,November
23-Nov-2020,6312,3270.561756,1.094710473,1.680906653,0.523049116,NaN,NaN,80701185,3546568,NaN,NaN,November
24-Nov-2020,10440,6868.770867,1.215693566,2.048550844,0.611399829,NaN,529989,70897655,5333516,NaN,NaN,November
25-Nov-2020,5713,2080.983107,4.101684616,34.43468857,0.529076517,NaN,NaN,58998470,2373542,NaN,NaN,November
26-Nov-2020,8766,4074.133034,1.492127861,11.65268326,0.523191035,NaN,NaN,68180905,4516035,NaN,NaN,November
27-Nov-2020,2951,117.7553115,5.686998597,36.36207199,0.574040651,NaN,NaN,61717375,292961,NaN,NaN,November
28-Nov-2020,8580,6026.858738,2.398928815,30.86162949,0.542179823,NaN,1760513,54669753,4893897,NaN,NaN,November
17-Dec-2020,-3,-3,NaN,NaN,NaN,NaN,NaN,8010779,NaN,NaN,NaN,December
18-Dec-2020,12860,7913.922835,1.115945745,1.472695947,0.874537349,NaN,NaN,75584243,6446324,NaN,NaN,December
19-Dec-2020,4006,1572.545331,4.296505444,19.81794167,0.554414034,NaN,NaN,70365083,1511832,NaN,NaN,December
20-Dec-2020,3788,1860.072259,1.088081385,2.268014431,0.548393905,NaN,NaN,80919301,1799952,NaN,NaN,December
21-Dec-2020,8978,5203.25087,1.315859474,2.17118144,0.51609683,NaN,NaN,73545897,5425157,NaN,NaN,December
22-Dec-2020,5714,1162.440123,4.604709626,14.08716774,0.531193554,NaN,NaN,75407455,2034752,NaN,NaN,December
23-Dec-2020,8026,2269.60622,0.818534492,1.377444506,0.514032185,NaN,NaN,76494582,2587016,NaN,NaN,December
24-Dec-2020,6488,3465.143877,1.831440155,3.450054407,0.607089043,NaN,NaN,78921339,3676293,NaN,NaN,December
25-Dec-2020,4634,2454.737723,1.767445532,3.070750475,0.852203846,NaN,NaN,76546049,1592936,598245,NaN,December
26-Dec-2020,6928,4350.679678,1.061384879,1.606094241,0.516912103,NaN,NaN,78419826,1559479,2146119,NaN,December
27-Dec-2020,10246,5198.588047,6.857558238,15.59830379,0.520997584,NaN,NaN,70195309,5130968,430133,NaN,December
28-Dec-2020,12442,7951.493708,0.5241853,0.5241853,0.5241853,NaN,NaN,77465338,6376231,898600,NaN,December
29-Dec-2020,9739,4343.417879,3.97100143,37.02042007,0.557577968,NaN,NaN,61034652,4591339,NaN,NaN,December
30-Dec-2020,1972,391.7727003,16.28077356,29.78507233,0.566755056,NaN,NaN,72146585,862826,NaN,NaN,December
31-Dec-2020,1273,190.8117065,0.88104552,0.88104552,0.88104552,NaN,NaN,82696442,856165,NaN,NaN,December
