Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
17-Dec-2020,30,2.728991032,NaN,NaN,NaN,NaN,NaN,86400000,NaN,NaN,NaN,December
18-Dec-2020,289,113.1698542,0.503650856,0.719204009,0.31147632,2,NaN,86400000,NaN,NaN,NaN,December
19-Dec-2020,889,425.9885674,0.62944764,2.355452538,0.266217083,8,NaN,86160074,160450,NaN,NaN,December
20-Dec-2020,8199,4961.380306,2.075028988,32.00999832,0.250157505,83,NaN,79022898,4361662,NaN,NaN,December
21-Dec-2020,3314,1834.166562,0.67425758,24.07575798,0.284269899,32,NaN,82088956,1576996,NaN,NaN,December
22-Dec-2020,2264,1352.277322,9.693133644,42.95999908,0.249856755,27,NaN,65772410,712553,NaN,NaN,December
23-Dec-2020,9788,6157.723525,0.82386158,6.170000076,0.208956778,107,NaN,80775032,5624968,NaN,NaN,December
24-Dec-2020,3213,1806.521243,0.626214109,2.016621828,0.250157505,35,NaN,85496177,903823,NaN,NaN,December
25-Dec-2020,6405,3768.262188,0.627363146,3.092870235,0.250157505,63,NaN,83597720,2658391,NaN,NaN,December
26-Dec-2020,6572,3935.188765,0.713697015,5.281345367,0.173451513,69,NaN,83990938,2409062,NaN,NaN,December
27-Dec-2020,3789,2287.533768,5.136430557,34.51940918,0.097279951,48,NaN,57115884,1367357,NaN,NaN,December
28-Dec-2020,6000,3663.377223,0.721646007,3.105280876,0.271291882,58,NaN,82981853,3418147,NaN,NaN,December
29-Dec-2020,10333,6407.873809,0.619949578,1.442923427,0.250157505,105,NaN,77952917,6223854,NaN,NaN,December
30-Dec-2020,9027,6020.316961,0.616644182,1.562942386,0.083639011,101,NaN,81086390,4824660,NaN,NaN,December
31-Dec-2020,6429,4158.832832,0.812561662,12.20574379,0.225380182,69,NaN,80416675,3271511,NaN,NaN,December
