Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
08-Apr-2020,1582,831.7971573,0.653097885,1.260010481,0.248837039,16,NaN,86130833,269167,NaN,NaN,April
09-Apr-2020,10804,7154.643925,0.779078005,13.76070404,0.250157505,107,NaN,80246634,4965389,NaN,NaN,April
10-Apr-2020,4086,2519.821297,0.461270957,1.993455052,0.23553212,39,NaN,84105222,2182537,NaN,NaN,April
11-Apr-2020,12480,8365.122287,0.556012747,5.590938091,0.253428012,127,NaN,79833788,6566212,NaN,NaN,April
12-Apr-2020,815,371.7298167,0.619914083,1.229594111,0.269831806,6,NaN,86189758,210242,NaN,NaN,April
13-Apr-2020,14375,9515.851377,0.531367987,3.309999943,0.248775646,147,NaN,78863037,7536963,NaN,NaN,April
14-Apr-2020,11206,7381.908572,0.634155383,1.503750324,0.250157505,109,NaN,80048855,6227040,NaN,NaN,April
15-Apr-2020,2940,1875.158318,0.554904862,2.852319002,0.247957826,26,NaN,85001567,1274930,NaN,NaN,April
16-Apr-2020,6730,4122.379689,0.656336081,2.75999999,0.132179737,73,NaN,83422457,2916575,60968,NaN,April
17-Apr-2020,3168,2000.963787,0.581021327,2.668155193,0.261528283,37,NaN,84842530,1557470,NaN,NaN,April
18-Apr-2020,18755,12920.5282,0.634419298,2.574957609,0.24896276,196,NaN,74559486,11840514,NaN,NaN,April
19-Apr-2020,4327,2635.236755,0.593451095,9.662257195,0.250157505,49,NaN,84612932,1787068,NaN,NaN,April
20-Apr-2020,8520,5528.603752,0.700028098,3.309979677,0.114925794,85,NaN,82118270,4070466,NaN,NaN,April
21-Apr-2020,1565,713.283273,0.637641217,1.544400334,0.341123849,15,NaN,85749614,650386,NaN,NaN,April
22-Apr-2020,9808,6970.505292,0.714426253,4.106710434,0.261528283,102,NaN,81481100,4918900,NaN,NaN,April
23-Apr-2020,3799,2271.145149,0.563568616,1.610771775,0.253872097,39,NaN,84606592,1793408,NaN,NaN,April
24-Apr-2020,1127,510.7357072,0.645877712,5.979016304,0.250157505,8,NaN,86208620,63640,NaN,NaN,April
25-Apr-2020,2498,1578.410766,0.68036727,1.834325552,0.250157505,19,NaN,85402625,997375,NaN,NaN,April
26-Apr-2020,4941,3280.240598,0.679641859,4.641646385,0.250157505,50,NaN,84131700,2268300,NaN,NaN,April
27-Apr-2020,10242,5998.538072,0.658510808,3.407049894,0.076559611,94,NaN,80757408,5575535,NaN,NaN,April
28-Apr-2020,7487,4829.234699,0.78062405,11.36790562,0.183654353,79,NaN,82429791,3970209,NaN,NaN,April
29-Apr-2020,734,305.4955871,0.919946402,3.49000001,0.341123879,5,NaN,86274072,125928,NaN,NaN,April
30-Apr-2020,4612,3086.087217,0.866559274,3.925233126,0.246511787,43,NaN,83717173,2682827,NaN,NaN,April
01-May-2020,1579,893.2445685,0.778226116,26.74794197,0.261528283,21,NaN,84650642,355285,NaN,NaN,May
02-May-2020,1825,969.3616031,0.59841197,1.254718184,0.250157505,15,NaN,84579085,276125,NaN,NaN,May
03-May-2020,756,333.3898659,0.598551082,3.264372349,0.242229626,3,NaN,86208358,191642,NaN,NaN,May
04-May-2020,464,207.916055,1.770573046,7.696768761,0.258045852,3,NaN,86266515,133485,NaN,NaN,May
05-May-2020,8595,5883.410528,0.731098112,2.49437499,0.250157505,80,NaN,81703723,4696277,NaN,NaN,May
06-May-2020,3360,2131.014302,0.737045715,1.52507782,0.250157505,34,NaN,85108732,1227140,64128,NaN,May
07-May-2020,1966,1016.570536,1.041948541,6.969384193,0.198264509,15,NaN,85947733,452267,NaN,NaN,May
08-May-2020,13846,9370.909183,0.890393592,24.31601524,0.250157505,149,NaN,77021936,7775412,NaN,NaN,May
09-May-2020,11975,7757.28311,0.73568315,3.362828255,0.250157505,136,NaN,80404683,5873310,NaN,NaN,May
10-May-2020,4911,2889.230372,0.818911802,5.286010742,0.250157505,50,NaN,84764019,1635981,NaN,NaN,May
11-May-2020,1684,819.5059705,0.642171581,1.245476842,0.250157505,14,NaN,86009739,390261,NaN,NaN,May
12-May-2020,3940,2309.970297,0.73271996,2.035107136,0.250157505,37,NaN,85127882,1272118,NaN,NaN,May
13-May-2020,6575,4371.344471,0.501753746,1.744392037,0.288672954,66,NaN,83012957,3387043,NaN,NaN,May
14-May-2020,1893,936.9469833,0.668027157,3.078745127,0.252572626,9,NaN,86240637,159363,NaN,NaN,May
15-May-2020,1222,616.4904916,0.853791071,8.978001595,0.250157505,9,NaN,84256830,266421,NaN,NaN,May
16-May-2020,6493,4004.477147,0.94919956,26.34806252,0.090798602,67,NaN,81008735,3266765,NaN,NaN,May
