Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
10-Mar-2020,3895,1523.28971,0.766519788,8.004668236,0.164244205,NaN,NaN,76582724,4197140,NaN,NaN,March
11-Mar-2020,4030,1392.633917,0.59531342,1.682894111,0.038266681,NaN,NaN,83154166,3245834,NaN,NaN,March
12-Mar-2020,5173,2635.486826,0.927713719,11.2172327,0.261725783,NaN,NaN,80937415,3125569,NaN,NaN,March
13-Mar-2020,6553,3820.264003,1.342439176,11.34445572,0.096358947,NaN,NaN,76229449,5761829,NaN,NaN,March
14-Mar-2020,7312,3493.862046,2.842513858,33.37277985,0.137662709,NaN,NaN,69718029,5352282,NaN,NaN,March
15-Mar-2020,6523,2529.963548,1.372252073,12.88290215,0.15237245,NaN,NaN,79530419,3537572,NaN,NaN,March
16-Mar-2020,12609,6824.366668,2.169880681,29.57832527,0.206473783,NaN,NaN,70464238,8676162,NaN,NaN,March
17-Mar-2020,5188,1437.78494,1.595038069,5.692545891,0.082797103,NaN,NaN,82433197,3918289,NaN,NaN,March
18-Mar-2020,2145,125.2906132,0.957014985,1.134666562,0.306989461,NaN,NaN,85444550,955450,NaN,NaN,March
19-Mar-2020,9995,6142.93931,4.49171546,43.83115768,0.09938059,NaN,NaN,49658722,8343562,NaN,NaN,March
26-May-2020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,May
27-May-2020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,May
28-May-2020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,May
29-May-2020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,May
30-May-2020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,May
31-May-2020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,May
01-Jun-2020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,June
02-Jun-2020,5976,3790.388014,0.924187119,1.610643864,0.251829326,72,NaN,27450393,5526848,NaN,NaN,June
03-Jun-2020,11106,5808.29578,1.161725713,8.756422997,0.247213155,119,NaN,68968717,9639123,NaN,NaN,June
04-Jun-2020,6793,3755.163138,1.177619445,20.3121376,0.338121623,69,NaN,77354943,5010974,NaN,NaN,June
05-Jun-2020,7977,6047.782857,2.270209661,25.69367981,0.033692449,90,425649,65626798,6681717,NaN,NaN,June
06-Jun-2020,11400,6494.928881,2.562283305,41.24454498,0.083586395,130,NaN,61444524,9370179,NaN,NaN,June
07-Jun-2020,10133,5650.10581,1.963141869,23.30189323,0.248062059,95,NaN,74517206,7142565,NaN,NaN,June
08-Jun-2020,18318,10783.37894,1.213808167,14.89072132,0.15446344,185,NaN,70485073,11655985,103535,NaN,June
09-Jun-2020,5929,2462.209816,1.309311041,13.51241684,0.278624684,55,NaN,44394218,4157210,NaN,NaN,June
10-Jun-2020,309,41.34610367,2.287091497,2.678741455,0.445480615,5,NaN,16774566,98511,NaN,NaN,June
11-Jun-2020,12624,6537.369899,1.38632508,17.79644394,0.250157505,148,NaN,72211234,9399404,NaN,NaN,June
12-Jun-2020,10155,5658.848886,1.513612588,27.28065681,0.246942684,110,NaN,73125670,8603055,NaN,NaN,June
13-Jun-2020,7892,3538.385048,0.891804334,4.350858688,0.22420238,78,NaN,76239545,5701433,NaN,NaN,June
14-Jun-2020,8600,4632.703156,1.392303557,14.0567112,0.319946229,95,NaN,74171124,6917098,NaN,NaN,June
15-Jun-2020,10037,5681.22851,2.296085262,29.08942223,0.111053973,99,NaN,75379343,7032793,191362,NaN,June
16-Jun-2020,6780,3616.05784,1.086866911,2.910851955,0.037226565,79,NaN,79091925,4884362,NaN,NaN,June
17-Jun-2020,6240,2759.327465,0.575584073,1.861212969,0.250157505,52,NaN,79697844,6131279,NaN,NaN,June
18-Jun-2020,12131,6924.451772,2.434694754,40.78286362,0.258168668,142,NaN,73107186,9324645,NaN,NaN,June
